ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
77	4168302	4105546	4168501	62755	62955	9	97
78	4169236	4105530	4169422	63705	63892	13	99
79	4168602	4105519	4168801	63082	63282	7	97
80	4168990	4105502	4169184	63487	63682	10	97
81	4168456	4105549	4168656	62906	63107	11	98
82	4168790	4105508	4168982	63281	63474	11	98
83	4168565	4105509	4168761	63055	63252	10	97
84	4169300	4105515	4169494	63784	63979	11	98
85	4168948	4105546	4169146	63401	63600	12	98
86	4168409	4105512	4168602	62896	63090	9	97
87	4168572	4105503	4168769	63068	63266	11	97
88	4169055	4105489	4169246	63565	63757	11	98
89	4168875	4105509	4169068	63365	63559	11	98
90	4168262	4105508	4168460	62754	62952	10	97
91	4168932	4105503	4169125	63428	63622	12	99
92	4169452	4105477	4169646	63974	64169	13	98
93	4168472	4105532	4168673	62939	63141	11	97
94	4168713	4105528	4168911	63184	63383	11	98
95	4168671	4105513	4168863	63157	63350	13	98
96	4168890	4105496	4169083	63393	63587	12	97
97	4168644	4105530	4168988	63113	63458	9	99
98	4168893	4105546	4169081	63346	63535	14	99
99	4168646	4105544	4168840	63101	63296	10	97
100	4168802	4105506	4168998	63295	63492	9	97
101	4169295	4105549	4169488	63745	63939	13	98
102	4168391	4105557	4168591	62833	63034	9	98
103	4168675	4105519	4168869	63155	63350	10	97
104	4168671	4105470	4168866	63200	63396	11	97
105	4169624	4105517	4169818	64106	64301	14	99
106	4168262	4105525	4168459	62736	62934	9	97
107	4168509	4105508	4168705	63000	63197	9	97
108	4169061	4105476	4169257	63584	63781	10	98
109	4169212	4105511	4169402	63700	63891	12	98
110	4168245	4105516	4168438	62728	62922	10	97
111	4168480	4105527	4168677	62952	63150	11	97
112	4169512	4105505	4169703	64006	64198	14	100
113	4168921	4105536	4169120	63385	63584	9	97
114	4168276	4105540	4168467	62735	62927	10	97
115	4169006	4105495	4169201	63510	63706	13	98
116	4168797	4105480	4168994	63316	63514	11	98
117	4169013	4105523	4169209	63489	63686	13	99
118	4168795	4105557	4168989	63237	63432	12	98
119	4168504	4105506	4168696	62997	63190	10	98
120	4168588	4105480	4168781	63107	63301	10	97
121	4169186	4105526	4169386	63659	63860	10	97
122	4168873	4105551	4169065	63321	63514	13	99
123	4168359	4105544	4168555	62814	63011	11	97
124	4168589	4105565	4168790	63023	63225	12	97
125	4169603	4105513	4169799	64089	64286	12	98
126	4168434	4105527	4168628	62906	63101	11	98
127	4168295	4105498	4168490	62796	62992	10	97
128	4168564	4105502	4168756	63061	63254	9	97
129	4169508	4105512	4169700	63995	64188	14	99
130	4168570	4105544	4168767	63025	63223	10	97
131	4168208	4105518	4168403	62689	62885	11	97
132	4169127	4105528	4169325	63598	63797	11	98
133	4169056	4105489	4169250	63566	63761	11	99
134	4168558	4105526	4168756	63031	63230	10	97
135	4168584	4105524	4168780	63060	63256	10	98
136	4168735	4105545	4168931	63189	63386	13	98
137	4168781	4105475	4168973	63305	63498	10	97
138	4169515	4105523	4169709	63991	64186	14	100
139	4168229	4105527	4168427	62701	62900	9	97
140	4168666	4105522	4168869	63143	63347	11	98
141	4169249	4105451	4169441	63797	63990	12	98
142	4168634	4105537	4168834	63096	63297	10	97
143	4168293	4105542	4168484	62750	62942	12	98
144	4168480	4105532	4168678	62947	63146	9	97
145	4169486	4105521	4169679	63964	64158	13	98
146	4168946	4105556	4169139	63389	63583	11	97
147	4168373	4105543	4168562	62829	63019	10	98
148	4168885	4105557	4169085	63327	63528	12	98
149	4168602	4105477	4168796	63124	63319	9	97
150	4168992	4105469	4169188	63522	63719	12	98
