#ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS	STD
17097	1003	1003	1205	0	202	2	95	1.08
17098	1003	1003	1205	0	202	2	95	1.08
17099	1005	1004	1205	1	201	3	95	1.08
17100	1003	1003	1203	0	200	2	95	1.08
17101	1003	1003	1205	0	202	2	95	1.08
17102	1001	1001	1203	0	202	2	95	1.08
17103	1000	1000	1200	0	200	2	95	1.08
17104	1002	1002	1202	0	200	2	95	1.08
17105	1003	1003	1203	0	200	2	95	1.08
17106	1005	1004	1207	1	203	3	95	1.08
17107	1002	1002	1204	0	202	2	95	1.08
17108	1003	1003	1203	0	200	2	95	1.08
17109	1002	1002	1206	0	204	2	95	1.08
17110	1003	1003	1203	0	200	2	95	1.08
17111	1002	1002	1204	0	202	2	95	1.08
17112	1002	1002	1204	0	202	2	95	1.08
17113	1002	1002	1207	0	205	3	95	1.08
17114	1002	1002	1204	0	202	2	95	1.08
17115	1003	1002	1204	1	202	2	95	1.08
17116	1002	1002	1204	0	202	2	95	1.08
17117	1002	1002	1204	0	202	2	95	1.08
17118	999	999	1199	0	200	2	95	1.08
17119	1001	1001	1203	0	202	2	95	1.08
17120	1002	1002	1204	0	202	2	95	1.08
17121	1003	1003	1205	0	202	2	95	1.08
17122	1002	1002	1204	0	202	2	95	1.08
17123	1003	1003	1203	0	200	2	95	1.08
17124	1002	1002	1202	0	200	2	95	1.08
17125	1003	1003	1203	0	200	2	95	1.08
17126	1002	1002	1202	0	200	2	95	1.08
17127	1003	1003	1203	0	200	2	95	1.08
17128	1002	1002	1204	0	202	2	95	1.08
17129	1003	1003	1203	0	200	2	95	1.08
17130	1003	1003	1203	0	200	2	95	1.08
17131	1003	1003	1205	0	202	2	95	1.08
17132	1003	1003	1205	0	202	2	95	1.08
17133	1001	1001	1201	0	200	2	95	1.08
17134	1000	1000	1204	0	204	2	95	1.08
17135	1003	1003	1203	0	200	2	95	1.08
17136	1002	1002	1204	0	202	2	95	1.08
17137	1003	1003	1203	0	200	2	95	1.08
17138	1003	1003	1203	0	200	2	95	1.08
17139	1002	1002	1204	0	202	2	95	1.08
17140	1002	1002	1204	0	202	2	95	1.08
17141	1003	1003	1203	0	200	2	95	1.08
17142	1003	1003	1205	0	202	2	95	1.08
17143	1002	1002	1204	0	202	2	95	1.08
17144	1003	1003	1203	0	200	2	95	1.08
17145	1003	1003	1203	0	200	2	95	1.08
17146	1003	1003	1205	0	202	2	95	1.08
17147	1003	1003	1203	0	200	2	95	1.08
17148	1003	1003	1203	0	200	2	95	1.08
17149	1001	1000	1203	1	203	3	95	1.08
17150	1001	1001	1201	0	200	2	95	1.08
17151	1002	1002	1204	0	202	2	95	1.08
17152	1003	1003	1205	0	202	2	95	1.08
17153	1002	1002	1204	0	202	2	95	1.08
17154	1003	1003	1205	0	202	2	95	1.08
17155	1002	1002	1204	0	202	2	95	1.08
17156	1005	1004	1207	1	203	3	95	1.08
17157	1003	1003	1205	0	202	2	95	1.08
17158	1003	1003	1205	0	202	2	95	1.08
17159	1003	1003	1203	0	200	2	95	1.08
17160	1002	1003	1203	-1	200	2	95	1.08
17161	1002	1002	1204	0	202	2	95	1.08
17162	1003	1003	1205	0	202	2	95	1.08
17163	1005	1004	1205	1	201	3	95	1.08
17164	1002	1002	1204	0	202	2	95	1.08
17165	999	999	1201	0	202	2	95	1.08
17166	1002	1002	1204	0	202	2	95	1.08
17167	1002	1002	1204	0	202	2	95	1.08
17168	1002	1002	1204	0	202	2	95	1.08
17169	1003	1003	1203	0	200	2	95	1.08
17170	1003	1003	1203	0	200	2	95	1.08
17171	1003	1003	1203	0	200	2	95	1.08
17172	1003	1003	1205	0	202	2	95	1.08
17173	1003	1003	1205	0	202	2	95	1.08
17174	1003	1003	1205	0	202	2	95	1.08
17175	1003	1003	1203	0	200	2	95	1.08
17176	1003	1003	1203	0	200	2	95	1.08
17177	1002	1002	1204	0	202	2	95	1.08
17178	1005	1004	1205	1	201	3	95	1.08
17179	1003	1003	1205	0	202	2	95	1.08
17180	1002	1002	1204	0	202	2	95	1.08
17181	998	998	1200	0	202	2	95	1.08
17182	1002	1002	1202	0	200	2	95	1.08
17183	1003	1003	1205	0	202	2	95	1.08
17184	1003	1003	1205	0	202	2	95	1.08
17185	1005	1004	1205	1	201	3	95	1.08
17186	1003	1003	1205	0	202	2	95	1.08
17187	1003	1003	1205	0	202	2	95	1.08
17188	1002	1002	1205	0	203	2	95	1.08
17189	1003	1003	1203	0	200	2	95	1.08
17190	1002	1002	1204	0	202	2	95	1.08
17191	1003	1003	1205	0	202	2	95	1.08
17192	1005	1004	1205	1	201	3	95	1.08
17193	1002	1002	1204	0	202	2	95	1.08
17194	1003	1003	1205	0	202	2	95	1.08
17195	1002	1002	1204	0	202	2	95	1.08
17196	1002	1002	1202	0	200	2	95	1.08
17197	998	999	1199	-1	200	2	95	1.08
17198	1003	1003	1205	0	202	2	95	1.08
17199	1002	1002	1206	0	204	2	95	1.08
17200	1003	1003	1205	0	202	2	95	1.08
17201	1003	1003	1203	0	200	2	95	1.08
17202	1002	1002	1202	0	200	2	95	1.08
17203	1002	1002	1202	0	200	2	95	1.08
17204	1003	1003	1203	0	200	2	95	1.08
17205	1003	1003	1203	0	200	2	95	1.08
17206	1003	1003	1205	0	202	2	95	1.08
17207	1003	1003	1203	0	200	2	95	1.08
17208	1003	1003	1203	0	200	2	95	1.08
17209	1003	1003	1203	0	200	2	95	1.08
17210	1003	1002	1204	1	202	2	95	1.08
17211	1003	1003	1203	0	200	2	95	1.08
17212	1000	1001	1201	-1	200	2	95	1.08
17213	1000	1000	1200	0	200	2	95	1.08
17214	1004	1003	1206	1	203	3	95	1.08
17215	1003	1003	1205	0	202	2	95	1.08
17216	1003	1003	1203	0	200	2	95	1.08
17217	1003	1003	1205	0	202	2	95	1.08
17218	1003	1003	1205	0	202	2	95	1.08
17219	1002	1002	1204	0	202	2	95	1.08
17220	1003	1003	1205	0	202	2	95	1.08
17221	1005	1004	1205	1	201	3	95	1.08
17222	1003	1003	1205	0	202	2	95	1.08
17223	1002	1002	1204	0	202	2	95	1.08
17224	1003	1003	1203	0	200	2	95	1.08
17225	1003	1003	1205	0	202	2	95	1.08
17226	1003	1003	1205	0	202	2	95	1.08
17227	1003	1003	1203	0	200	2	95	1.08
17228	1002	1001	1204	1	203	3	95	1.08
17229	1000	999	1201	1	202	2	95	1.08
17230	1003	1003	1205	0	202	2	95	1.08
17231	1003	1003	1203	0	200	2	95	1.08
17232	1003	1003	1203	0	200	2	95	1.08
17233	1003	1003	1203	0	200	2	95	1.08
17234	1002	1002	1204	0	202	2	95	1.08
17235	1003	1003	1203	0	200	2	95	1.08
17236	1005	1004	1205	1	201	3	95	1.08
17237	1003	1003	1205	0	202	2	95	1.08
17238	1003	1003	1205	0	202	2	95	1.08
17239	1002	1002	1204	0	202	2	95	1.08
17240	1002	1002	1204	0	202	2	95	1.08
17241	1003	1003	1203	0	200	2	95	1.08
17242	1002	1002	1204	0	202	2	95	1.08
17243	1005	1004	1205	1	201	3	95	1.08
17244	999	999	1201	0	202	2	95	1.08
17245	1001	1001	1203	0	202	2	95	1.08
17246	1003	1003	1203	0	200	2	95	1.08
17247	1003	1003	1203	0	200	2	95	1.08
17248	1003	1003	1205	0	202	2	95	1.08
17249	1003	1003	1205	0	202	2	95	1.08
17250	1004	1003	1206	1	203	3	95	1.08
17251	1003	1003	1203	0	200	2	95	1.08
17252	1003	1003	1203	0	200	2	95	1.08
17253	1002	1002	1204	0	202	2	95	1.08
17254	1003	1003	1203	0	200	2	95	1.08
17255	1002	1002	1204	0	202	2	95	1.08
17256	1003	1003	1205	0	202	2	95	1.08
17257	1005	1004	1205	1	201	3	95	1.08
17258	1002	1002	1206	0	204	2	95	1.08
17259	1003	1003	1203	0	200	2	95	1.08
17260	998	998	1200	0	202	2	95	1.08
17261	1002	1002	1202	0	200	2	95	1.08
17262	1003	1003	1203	0	200	2	95	1.08
17263	1003	1003	1203	0	200	2	95	1.08
17264	1003	1003	1203	0	200	2	95	1.08
17265	1004	1003	1206	1	203	3	95	1.08
17266	1002	1002	1204	0	202	2	95	1.08
17267	1002	1002	1204	0	202	2	95	1.08
17268	1003	1003	1205	0	202	2	95	1.08
17269	1002	1002	1204	0	202	2	95	1.08
17270	1003	1003	1205	0	202	2	95	1.08
17271	1003	1003	1205	0	202	2	95	1.08
17272	1004	1003	1206	1	203	3	95	1.08
17273	1003	1003	1203	0	200	2	95	1.08
17274	1003	1003	1203	0	200	2	95	1.08
17275	1003	1003	1203	0	200	2	95	1.08
17276	999	999	1201	0	202	2	95	1.08
17277	1002	1001	1203	1	202	2	95	1.08
17278	1003	1003	1205	0	202	2	95	1.08
17279	1005	1004	1207	1	203	3	95	1.08
17280	1003	1003	1203	0	200	2	95	1.08
17281	1003	1003	1203	0	200	2	95	1.08
17282	1003	1003	1205	0	202	2	95	1.08
17283	1003	1003	1205	0	202	2	95	1.08
17284	1003	1003	1203	0	200	2	95	1.08
17285	1002	1002	1204	0	202	2	95	1.08
17286	1003	1003	1203	0	200	2	95	1.08
17287	1003	1003	1203	0	200	2	95	1.08
17288	1003	1003	1203	0	200	2	95	1.08
17289	1003	1003	1203	0	200	2	95	1.08
17290	1002	1002	1204	0	202	2	95	1.08
17291	1002	1002	1204	0	202	2	95	1.08
17292	998	998	1198	0	200	2	95	1.08
17293	1002	1002	1202	0	200	2	95	1.08
17294	1004	1003	1206	1	203	3	95	1.08
17295	1003	1003	1205	0	202	2	95	1.08
17296	1003	1003	1203	0	200	2	95	1.08
17297	1003	1003	1203	0	200	2	95	1.08
17298	1002	1002	1204	0	202	2	95	1.08
17299	1003	1003	1205	0	202	2	95	1.08
17300	1003	1003	1205	0	202	2	95	1.08
17301	1005	1004	1206	1	202	3	95	1.08
17302	1002	1002	1204	0	202	2	95	1.08
17303	1003	1003	1205	0	202	2	95	1.08
17304	1003	1003	1203	0	200	2	95	1.08
17305	1003	1003	1203	0	200	2	95	1.08
17306	1003	1003	1203	0	200	2	95	1.08
17307	1003	1003	1205	0	202	2	95	1.08
17308	1000	999	1202	1	203	3	95	1.08
17309	1003	1003	1203	0	200	2	95	1.08
17310	1003	1003	1205	0	202	2	95	1.08
17311	1003	1003	1205	0	202	2	95	1.08
17312	1003	1003	1203	0	200	2	95	1.08
17313	1003	1003	1203	0	200	2	95	1.08
17314	1002	1002	1204	0	202	2	95	1.08
17315	1003	1003	1203	0	200	2	95	1.08
17316	1003	1003	1203	0	200	2	95	1.08
17317	1003	1003	1205	0	202	2	95	1.08
17318	1002	1002	1202	0	200	2	95	1.08
17319	1003	1003	1205	0	202	2	95	1.08
17320	1003	1003	1203	0	200	2	95	1.08
17321	1003	1003	1205	0	202	2	95	1.08
17322	1002	1002	1204	0	202	2	95	1.08
17323	1005	1004	1205	1	201	3	95	1.08
17324	999	999	1201	0	202	2	95	1.08
17325	1003	1003	1203	0	200	2	95	1.08
17326	1002	1002	1204	0	202	2	95	1.08
17327	1003	1003	1203	0	200	2	95	1.08
17328	1002	1002	1204	0	202	2	95	1.08
17329	1002	1002	1204	0	202	2	95	1.08
17330	1005	1004	1205	1	201	3	95	1.08
17331	1003	1003	1205	0	202	2	95	1.08
17332	1003	1003	1205	0	202	2	95	1.08
17333	1003	1003	1205	0	202	2	95	1.08
17334	1002	1002	1204	0	202	2	95	1.08
17335	1003	1003	1205	0	202	2	95	1.08
17336	1003	1003	1205	0	202	2	95	1.08
17337	1003	1003	1206	0	203	3	95	1.08
17338	1003	1003	1205	0	202	2	95	1.08
17339	1002	1002	1204	0	202	2	95	1.08
17340	999	999	1199	0	200	2	95	1.08
17341	1002	1002	1202	0	200	2	95	1.08
17342	1003	1003	1205	0	202	2	95	1.08
17343	1003	1003	1205	0	202	2	95	1.08
17344	1003	1002	1207	1	205	3	95	1.08
17345	1003	1003	1203	0	200	2	95	1.08
17346	1003	1003	1203	0	200	2	95	1.08
17347	1003	1003	1205	0	202	2	95	1.08
17348	1002	1002	1206	0	204	2	95	1.08
17349	1002	1002	1204	0	202	2	95	1.08
17350	1003	1003	1205	0	202	2	95	1.08
17351	1003	1003	1203	0	200	2	95	1.08
17352	1005	1004	1207	1	203	3	95	1.08
17353	1002	1002	1204	0	202	2	95	1.08
17354	1003	1003	1203	0	200	2	95	1.08
17355	1000	1000	1202	0	202	2	95	1.08
17356	1000	1000	1200	0	200	2	95	1.08
17357	1002	1002	1204	0	202	2	95	1.08
17358	1002	1002	1204	0	202	2	95	1.08
17359	1004	1003	1206	1	203	3	95	1.08
17360	1002	1002	1204	0	202	2	95	1.08
17361	1002	1002	1204	0	202	2	95	1.08
17362	1002	1002	1204	0	202	2	95	1.08
17363	1003	1003	1203	0	200	2	95	1.08
17364	1002	1002	1204	0	202	2	95	1.08
17365	1003	1003	1203	0	200	2	95	1.08
17366	1005	1004	1205	1	201	3	95	1.08
17367	1003	1003	1205	0	202	2	95	1.08
17368	1003	1003	1203	0	200	2	95	1.08
17369	1002	1002	1204	0	202	2	95	1.08
17370	1003	1003	1205	0	202	2	95	1.08
17371	999	999	1201	0	202	2	95	1.08
17372	1001	1001	1203	0	202	2	95	1.08
17373	1002	1002	1202	0	200	2	95	1.08
17374	1003	1003	1203	0	200	2	95	1.08
17375	1003	1003	1203	0	200	2	95	1.08
17376	1002	1002	1202	0	200	2	95	1.08
17377	1003	1003	1205	0	202	2	95	1.08
17378	1002	1002	1202	0	200	2	95	1.08
17379	1003	1003	1203	0	200	2	95	1.08
17380	1003	1003	1205	0	202	2	95	1.08
17381	1005	1004	1207	1	203	3	95	1.08
17382	1003	1003	1203	0	200	2	95	1.08
17383	1003	1003	1205	0	202	2	95	1.08
17384	1003	1003	1205	0	202	2	95	1.08
17385	1003	1003	1203	0	200	2	95	1.08
17386	1002	1002	1204	0	202	2	95	1.08
17387	999	999	1199	0	200	2	95	1.08
17388	1004	1003	1204	1	201	3	95	1.08
17389	1003	1003	1205	0	202	2	95	1.08
17390	1003	1003	1203	0	200	2	95	1.08
17391	1002	1002	1204	0	202	2	95	1.08
17392	1003	1003	1205	0	202	2	95	1.08
17393	1003	1003	1204	0	201	2	95	1.08
17394	1002	1002	1204	0	202	2	95	1.08
17395	1004	1003	1208	1	205	3	95	1.08
17396	1003	1003	1203	0	200	2	95	1.08
17397	1003	1003	1203	0	200	2	95	1.08
17398	1003	1003	1205	0	202	2	95	1.08
17399	1002	1002	1204	0	202	2	95	1.08
17400	1003	1003	1205	0	202	2	95	1.08
17401	1003	1003	1205	0	202	2	95	1.08
17402	1003	1003	1205	0	202	2	95	1.08
17403	999	999	1202	0	203	3	95	1.08
17404	1001	1001	1203	0	202	2	95	1.08
17405	1002	1002	1204	0	202	2	95	1.08
17406	1003	1003	1205	0	202	2	95	1.08
17407	1003	1003	1203	0	200	2	95	1.08
17408	1003	1003	1205	0	202	2	95	1.08
17409	1003	1003	1203	0	200	2	95	1.08
17410	1005	1004	1207	1	203	3	95	1.08
17411	1003	1003	1203	0	200	2	95	1.08
17412	1003	1003	1203	0	200	2	95	1.08
17413	1002	1002	1204	0	202	2	95	1.08
17414	1002	1002	1204	0	202	2	95	1.08
17415	1003	1002	1204	1	202	2	95	1.08
17416	1003	1003	1205	0	202	2	95	1.08
17417	1004	1003	1206	1	203	3	95	1.08
17418	1003	1003	1203	0	200	2	95	1.08
17419	998	998	1200	0	202	2	95	1.08
17420	1002	1002	1202	0	200	2	95	1.08
17421	1003	1003	1203	0	200	2	95	1.08
17422	1003	1003	1203	0	200	2	95	1.08
17423	1003	1003	1203	0	200	2	95	1.08
17424	1003	1003	1205	0	202	2	95	1.08
17425	1003	1003	1203	0	200	2	95	1.08
17426	1003	1003	1203	0	200	2	95	1.08
17427	1003	1003	1203	0	200	2	95	1.08
17428	1003	1003	1203	0	200	2	95	1.08
17429	1003	1003	1203	0	200	2	95	1.08
17430	1003	1003	1203	0	200	2	95	1.08
17431	1003	1003	1203	0	200	2	95	1.08
17432	1004	1003	1206	1	203	3	95	1.08
17433	1002	1002	1204	0	202	2	95	1.08
17434	1003	1003	1203	0	200	2	95	1.08
17435	999	999	1201	0	202	2	95	1.08
17436	1002	1002	1204	0	202	2	95	1.08
17437	1003	1003	1203	0	200	2	95	1.08
17438	1003	1003	1205	0	202	2	95	1.08
17439	1005	1004	1207	1	203	3	95	1.08
17440	1003	1003	1203	0	200	2	95	1.08
17441	1003	1003	1205	0	202	2	95	1.08
17442	1003	1003	1203	0	200	2	95	1.08
17443	1003	1003	1205	0	202	2	95	1.08
17444	1003	1003	1203	0	200	2	95	1.08
17445	1002	1002	1205	0	203	2	95	1.08
17446	1005	1004	1207	1	203	3	95	1.08
17447	1003	1003	1205	0	202	2	95	1.08
17448	1003	1003	1203	0	200	2	95	1.08
17449	1003	1003	1204	0	201	2	95	1.08
17450	1003	1003	1203	0	200	2	95	1.08
17451	999	999	1199	0	200	2	95	1.08
17452	1002	1002	1204	0	202	2	95	1.08
17453	1003	1003	1203	0	200	2	95	1.08
17454	1004	1003	1206	1	203	3	95	1.08
17455	1003	1003	1203	0	200	2	95	1.08
17456	1002	1003	1203	-1	200	2	95	1.08
17457	1003	1003	1203	0	200	2	95	1.08
17458	1003	1003	1203	0	200	2	95	1.08
17459	1002	1002	1204	0	202	2	95	1.08
17460	1003	1003	1203	0	200	2	95	1.08
17461	1004	1003	1206	1	203	3	95	1.08
17462	1002	1002	1204	0	202	2	95	1.08
17463	1003	1003	1205	0	202	2	95	1.08
17464	1002	1002	1202	0	200	2	95	1.08
17465	1003	1003	1204	0	201	2	95	1.08
17466	1002	1002	1204	0	202	2	95	1.08
17467	999	999	1199	0	200	2	95	1.08
17468	1004	1003	1206	1	203	3	95	1.08
17469	1003	1003	1203	0	200	2	95	1.08
17470	1002	1002	1204	0	202	2	95	1.08
17471	1002	1002	1204	0	202	2	95	1.08
17472	1003	1003	1203	0	200	2	95	1.08
17473	1003	1003	1203	0	200	2	95	1.08
17474	1003	1003	1205	0	202	2	95	1.08
17475	1003	1003	1205	0	202	2	95	1.08
17476	1003	1003	1203	0	200	2	95	1.08
17477	1002	1002	1204	0	202	2	95	1.08
17478	1003	1003	1205	0	202	2	95	1.08
17479	1003	1003	1203	0	200	2	95	1.08
17480	1003	1003	1203	0	200	2	95	1.08
17481	1003	1003	1203	0	200	2	95	1.08
17482	1003	1003	1203	0	200	2	95	1.08
17483	1001	1000	1201	1	201	3	95	1.08
17484	1002	1002	1204	0	202	2	95	1.08
17485	1003	1003	1203	0	200	2	95	1.08
17486	1002	1002	1204	0	202	2	95	1.08
17487	1003	1003	1203	0	200	2	95	1.08
17488	1002	1002	1202	0	200	2	95	1.08
17489	1002	1002	1204	0	202	2	95	1.08
17490	1005	1004	1205	1	201	3	95	1.08
17491	1002	1002	1204	0	202	2	95	1.08
17492	1002	1002	1204	0	202	2	95	1.08
17493	1002	1002	1204	0	202	2	95	1.08
17494	1003	1003	1203	0	200	2	95	1.08
17495	1002	1002	1204	0	202	2	95	1.08
17496	1003	1003	1205	0	202	2	95	1.08
17497	1002	1002	1204	0	202	2	95	1.08
17498	1002	1002	1203	0	201	3	95	1.08
17499	998	998	1200	0	202	2	95	1.08
17500	1002	1002	1202	0	200	2	95	1.08
17501	1003	1003	1205	0	202	2	95	1.08
17502	1003	1003	1205	0	202	2	95	1.08
17503	1003	1003	1203	0	200	2	95	1.08
17504	1002	1002	1204	0	202	2	95	1.08
17505	1005	1004	1205	1	201	3	95	1.08
17506	1003	1003	1205	0	202	2	95	1.08
17507	1003	1003	1203	0	200	2	95	1.08
17508	1003	1003	1205	0	202	2	95	1.08
17509	1002	1002	1204	0	202	2	95	1.08
17510	1002	1002	1204	0	202	2	95	1.08
17511	1002	1002	1204	0	202	2	95	1.08
17512	1005	1004	1207	1	203	3	95	1.08
17513	1003	1003	1203	0	200	2	95	1.08
17514	1003	1003	1203	0	200	2	95	1.08
17515	998	998	1200	0	202	2	95	1.08
17516	1002	1002	1204	0	202	2	95	1.08
17517	1003	1003	1205	0	202	2	95	1.08
17518	1003	1003	1205	0	202	2	95	1.08
17519	1003	1003	1206	0	203	3	95	1.08
17520	1003	1003	1203	0	200	2	95	1.08
17521	1003	1003	1205	0	202	2	95	1.08
17522	1002	1002	1204	0	202	2	95	1.08
17523	1003	1003	1205	0	202	2	95	1.08
17524	1003	1003	1205	0	202	2	95	1.08
17525	1003	1003	1203	0	200	2	95	1.08
17526	1005	1004	1205	1	201	3	95	1.08
17527	1002	1002	1204	0	202	2	95	1.08
17528	1003	1003	1205	0	202	2	95	1.08
17529	1003	1003	1205	0	202	2	95	1.08
17530	999	999	1201	0	202	2	95	1.08
17531	1002	1002	1202	0	200	2	95	1.08
17532	1002	1002	1204	0	202	2	95	1.08
17533	1005	1003	1206	2	203	3	95	1.08
17534	1003	1003	1203	0	200	2	95	1.08
17535	1003	1003	1203	0	200	2	95	1.08
17536	1003	1003	1205	0	202	2	95	1.08
17537	1003	1003	1203	0	200	2	95	1.08
17538	1003	1003	1203	0	200	2	95	1.08
17539	1003	1003	1205	0	202	2	95	1.08
17540	1005	1004	1205	1	201	3	95	1.08
17541	1003	1003	1203	0	200	2	95	1.08
17542	1003	1003	1203	0	200	2	95	1.08
17543	1003	1003	1205	0	202	2	95	1.08
17544	1003	1003	1203	0	200	2	95	1.08
17545	999	999	1199	0	200	2	95	1.08
17546	1003	1003	1203	0	200	2	95	1.08
17547	1005	1003	1205	2	202	3	95	1.08
17548	1003	1002	1204	1	202	2	95	1.08
17549	1002	1002	1204	0	202	2	95	1.08
17550	1003	1003	1205	0	202	2	95	1.08
17551	1002	1002	1204	0	202	2	95	1.08
17552	1003	1003	1205	0	202	2	95	1.08
17553	1003	1003	1205	0	202	2	95	1.08
17554	1003	1003	1203	0	200	2	95	1.08
17555	1003	1003	1203	0	200	2	95	1.08
17556	1002	1002	1204	0	202	2	95	1.08
17557	1003	1002	1206	1	204	2	95	1.08
17558	1002	1002	1206	0	204	2	95	1.08
17559	1002	1002	1204	0	202	2	95	1.08
17560	1001	1000	1201	1	201	3	95	1.08
17561	1003	1003	1203	0	200	2	95	1.08
17562	1003	1003	1205	0	202	2	95	1.08
17563	1003	1003	1205	0	202	2	95	1.08
17564	1003	1003	1205	0	202	2	95	1.08
17565	1003	1003	1203	0	200	2	95	1.08
17566	1003	1003	1205	0	202	2	95	1.08
17567	1004	1003	1206	1	203	3	95	1.08
17568	1003	1003	1203	0	200	2	95	1.08
17569	1003	1003	1203	0	200	2	95	1.08
17570	1002	1003	1203	-1	200	2	95	1.08
17571	1002	1002	1204	0	202	2	95	1.08
17572	1003	1003	1205	0	202	2	95	1.08
17573	1003	1003	1203	0	200	2	95	1.08
17574	1005	1004	1207	1	203	3	95	1.08
17575	999	999	1201	0	202	2	95	1.08
17576	1002	1002	1204	0	202	2	95	1.08
17577	1003	1003	1203	0	200	2	95	1.08
17578	1002	1002	1204	0	202	2	95	1.08
17579	1002	1002	1205	0	203	2	95	1.08
17580	1002	1002	1205	0	203	2	95	1.08
17581	1004	1003	1206	1	203	3	95	1.08
17582	1003	1003	1203	0	200	2	95	1.08
17583	1002	1002	1204	0	202	2	95	1.08
17584	1002	1002	1204	0	202	2	95	1.08
17585	1003	1003	1203	0	200	2	95	1.08
17586	1003	1003	1205	0	202	2	95	1.08
17587	1002	1002	1202	0	200	2	95	1.08
17588	1004	1003	1206	1	203	3	95	1.08
17589	1003	1003	1203	0	200	2	95	1.08
17590	999	999	1199	0	200	2	95	1.08
17591	1003	1003	1205	0	202	2	95	1.08
17592	1003	1003	1203	0	200	2	95	1.08
17593	1003	1003	1205	0	202	2	95	1.08
17594	1003	1003	1203	0	200	2	95	1.08
17595	1004	1003	1206	1	203	3	95	1.08
17596	1003	1003	1203	0	200	2	95	1.08
17597	1002	1002	1204	0	202	2	95	1.08
17598	1003	1003	1205	0	202	2	95	1.08
17599	1003	1003	1205	0	202	2	95	1.08
17600	1003	1003	1203	0	200	2	95	1.08
17601	1003	1003	1205	0	202	2	95	1.08
17602	1003	1003	1205	0	202	2	95	1.08
17603	1003	1003	1205	0	202	2	95	1.08
17604	1002	1002	1204	0	202	2	95	1.08
17605	999	999	1201	0	202	2	95	1.08
17606	1002	1002	1204	0	202	2	95	1.08
17607	1003	1003	1205	0	202	2	95	1.08
17608	1003	1002	1204	1	202	2	95	1.08
17609	1003	1003	1205	0	202	2	95	1.08
17610	1003	1003	1205	0	202	2	95	1.08
17611	1003	1003	1205	0	202	2	95	1.08
17612	1003	1003	1205	0	202	2	95	1.08
17613	1003	1003	1203	0	200	2	95	1.08
17614	1002	1002	1204	0	202	2	95	1.08
17615	1003	1003	1203	0	200	2	95	1.08
17616	1003	1003	1205	0	202	2	95	1.08
17617	1003	1003	1203	0	200	2	95	1.08
17618	1003	1003	1203	0	200	2	95	1.08
17619	1003	1003	1203	0	200	2	95	1.08
17620	998	998	1200	0	202	2	95	1.08
17621	1002	1002	1202	0	200	2	95	1.08
17622	1005	1004	1205	1	201	3	95	1.08
17623	1002	1002	1204	0	202	2	95	1.08
17624	1002	1002	1204	0	202	2	95	1.08
17625	1003	1003	1203	0	200	2	95	1.08
17626	1003	1003	1203	0	200	2	95	1.08
17627	1002	1002	1204	0	202	2	95	1.08
17628	1002	1002	1202	0	200	2	95	1.08
17629	1003	1003	1203	0	200	2	95	1.08
17630	1002	1002	1204	0	202	2	95	1.08
17631	1003	1003	1203	0	200	2	95	1.08
17632	1002	1002	1204	0	202	2	95	1.08
17633	1003	1003	1205	0	202	2	95	1.08
17634	1003	1003	1205	0	202	2	95	1.08
17635	999	999	1199	0	200	2	95	1.08
17636	1002	1002	1204	0	202	2	95	1.08
17637	1003	1003	1205	0	202	2	95	1.08
17638	1003	1003	1204	0	201	2	95	1.08
17639	1003	1003	1205	0	202	2	95	1.08
17640	1003	1003	1204	0	201	2	95	1.08
17641	1003	1003	1205	0	202	2	95	1.08
17642	1002	1002	1204	0	202	2	95	1.08
17643	1003	1002	1204	1	202	2	95	1.08
17644	1002	1002	1205	0	203	2	95	1.08
17645	1003	1003	1205	0	202	2	95	1.08
17646	1003	1003	1203	0	200	2	95	1.08
17647	1002	1002	1204	0	202	2	95	1.08
17648	1003	1003	1203	0	200	2	95	1.08
17649	999	999	1199	0	200	2	95	1.08
17650	1002	1002	1204	0	202	2	95	1.08
17651	1005	1004	1207	1	203	3	95	1.08
17652	1003	1003	1204	0	201	2	95	1.08
17653	1002	1002	1202	0	200	2	95	1.08
17654	1002	1002	1202	0	200	2	95	1.08
17655	1002	1002	1204	0	202	2	95	1.08
17656	1003	1003	1205	0	202	2	95	1.08
17657	1003	1003	1205	0	202	2	95	1.08
17658	1005	1004	1205	1	201	3	95	1.08
17659	1003	1003	1205	0	202	2	95	1.08
17660	1003	1003	1203	0	200	2	95	1.08
17661	1003	1003	1203	0	200	2	95	1.08
17662	1002	1002	1204	0	202	2	95	1.08
17663	999	999	1201	0	202	2	95	1.08
17664	1003	1003	1203	0	200	2	95	1.08
17665	1005	1004	1205	1	201	3	95	1.08
17666	1002	1002	1204	0	202	2	95	1.08
17667	1003	1003	1205	0	202	2	95	1.08
17668	1003	1003	1203	0	200	2	95	1.08
17669	1003	1002	1204	1	202	2	95	1.08
17670	1003	1003	1205	0	202	2	95	1.08
17671	1002	1002	1206	0	204	2	95	1.08
17672	1004	1003	1204	1	201	3	95	1.08
17673	1002	1002	1204	0	202	2	95	1.08
17674	1003	1003	1203	0	200	2	95	1.08
17675	1003	1003	1205	0	202	2	95	1.08
17676	1000	1000	1200	0	200	2	95	1.08
17677	1002	1002	1202	0	200	2	95	1.08
17678	1003	1003	1205	0	202	2	95	1.08
17679	1004	1003	1206	1	203	3	95	1.08
