#ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS	STD
16488	2007	2006	2209	1	203	3	95	1.51
16489	2005	2005	2207	0	202	2	95	1.51
16490	2005	2005	2207	0	202	2	95	1.51
16491	2002	2002	2200	0	198	2	95	1.51
16492	2007	2006	2209	1	203	3	95	1.51
16493	2005	2005	2207	0	202	2	95	1.51
16494	2005	2005	2207	0	202	2	95	1.51
16495	2005	2005	2207	0	202	2	95	1.51
16496	2003	2002	2203	1	201	3	95	1.51
16497	2005	2005	2207	0	202	2	95	1.51
16498	2005	2005	2207	0	202	2	95	1.51
16499	2005	2005	2205	0	200	2	95	1.51
16500	2005	2005	2207	0	202	2	95	1.51
16501	2003	2003	2204	0	201	2	95	1.51
16502	2004	2004	2206	0	202	2	95	1.51
16503	2006	2006	2204	0	198	2	95	1.51
16504	2005	2005	2205	0	200	2	95	1.51
16505	2007	2006	2207	1	201	3	95	1.51
16506	2004	2005	2205	-1	200	2	95	1.51
16507	2002	2001	2201	1	200	2	95	1.51
16508	2005	2005	2207	0	202	2	95	1.51
16509	2007	2006	2209	1	203	3	95	1.51
16510	2005	2005	2207	0	202	2	95	1.51
16511	2005	2005	2205	0	200	2	95	1.51
16512	2001	2001	2203	0	202	2	95	1.51
16513	2006	2005	2208	1	203	3	95	1.51
16514	2005	2005	2207	0	202	2	95	1.51
16515	2005	2004	2204	1	200	2	95	1.51
16516	2005	2005	2205	0	200	2	95	1.51
16517	2004	2003	2206	1	203	3	95	1.51
16518	2005	2005	2205	0	200	2	95	1.51
16519	2005	2005	2207	0	202	2	95	1.51
16520	2005	2005	2207	0	202	2	95	1.51
16521	2007	2006	2208	1	202	3	95	1.51
16522	2005	2005	2205	0	200	2	95	1.51
16523	2003	2003	2203	0	200	2	95	1.51
16524	2005	2005	2205	0	200	2	95	1.51
16525	2005	2005	2210	0	205	3	95	1.51
16526	2005	2005	2207	0	202	2	95	1.51
16527	2005	2005	2207	0	202	2	95	1.51
16528	2001	2001	2203	0	202	2	95	1.51
16529	2005	2004	2206	1	202	2	95	1.51
16530	2007	2005	2208	2	203	3	95	1.51
16531	2005	2005	2207	0	202	2	95	1.51
16532	2005	2005	2205	0	200	2	95	1.51
16533	2002	2002	2202	0	200	2	95	1.51
16534	2007	2006	2209	1	203	3	95	1.51
16535	2005	2005	2207	0	202	2	95	1.51
16536	2005	2005	2207	0	202	2	95	1.51
16537	2005	2005	2207	0	202	2	95	1.51
16538	2006	2005	2206	1	201	3	95	1.51
16539	2003	2003	2205	0	202	2	95	1.51
16540	2005	2005	2205	0	200	2	95	1.51
16541	2005	2005	2207	0	202	2	95	1.51
16542	2007	2006	2209	1	203	3	95	1.51
16543	2005	2005	2205	0	200	2	95	1.51
16544	2001	2001	2203	0	202	2	95	1.51
16545	2005	2005	2206	0	201	2	95	1.51
16546	2007	2006	2209	1	203	3	95	1.51
16547	2005	2005	2207	0	202	2	95	1.51
16548	2005	2005	2207	0	202	2	95	1.51
16549	2001	2001	2203	0	202	2	95	1.51
16550	2007	2006	2209	1	203	3	95	1.51
16551	2005	2005	2205	0	200	2	95	1.51
16552	2005	2004	2206	1	202	2	95	1.51
16553	2005	2005	2205	0	200	2	95	1.51
16554	2003	2003	2205	0	202	2	95	1.51
16555	2004	2004	2206	0	202	2	95	1.51
16556	2005	2005	2205	0	200	2	95	1.51
16557	2005	2005	2205	0	200	2	95	1.51
16558	2005	2005	2207	0	202	2	95	1.51
16559	2007	2006	2207	1	201	3	95	1.51
16560	2001	2001	2203	0	202	2	95	1.51
16561	2005	2005	2207	0	202	2	95	1.51
16562	2005	2005	2207	0	202	2	95	1.51
16563	2007	2006	2207	1	201	3	95	1.51
16564	2005	2005	2205	0	200	2	95	1.51
16565	2001	2001	2203	0	202	2	95	1.51
16566	2005	2005	2207	0	202	2	95	1.51
16567	2007	2005	2206	2	201	3	95	1.51
16568	2005	2005	2205	0	200	2	95	1.51
16569	2005	2005	2205	0	200	2	95	1.51
16570	2003	2003	2205	0	202	2	95	1.51
16571	2006	2005	2208	1	203	3	95	1.51
16572	2005	2005	2206	0	201	2	95	1.51
16573	2005	2005	2205	0	200	2	95	1.51
16574	2005	2005	2205	0	200	2	95	1.51
16575	2007	2006	2207	1	201	3	95	1.51
16576	2002	2002	2202	0	200	2	95	1.51
16577	2005	2005	2205	0	200	2	95	1.51
16578	2005	2005	2205	0	200	2	95	1.51
16579	2005	2005	2205	0	200	2	95	1.51
16580	2005	2005	2206	0	201	3	95	1.51
16581	2001	2001	2203	0	202	2	95	1.51
16582	2005	2005	2207	0	202	2	95	1.51
16583	2005	2005	2205	0	200	2	95	1.51
16584	2007	2006	2207	1	201	3	95	1.51
16585	2005	2005	2205	0	200	2	95	1.51
16586	2002	2002	2204	0	202	2	95	1.51
16587	2005	2005	2205	0	200	2	95	1.51
16588	2007	2006	2209	1	203	3	95	1.51
16589	2005	2004	2206	1	202	2	95	1.51
16590	2004	2005	2205	-1	200	2	95	1.51
16591	2005	2005	2207	0	202	2	95	1.51
16592	2004	2003	2206	1	203	3	95	1.51
16593	2005	2005	2207	0	202	2	95	1.51
16594	2005	2005	2207	0	202	2	95	1.51
16595	2005	2005	2205	0	200	2	95	1.51
16596	2007	2006	2207	1	201	3	95	1.51
16597	2001	2001	2201	0	200	2	95	1.51
16598	2005	2005	2205	0	200	2	95	1.51
16599	2005	2005	2205	0	200	2	95	1.51
16600	2007	2006	2207	1	201	3	95	1.51
16601	2005	2005	2205	0	200	2	95	1.51
16602	2002	2002	2202	0	200	2	95	1.51
16603	2005	2005	2205	0	200	2	95	1.51
16604	2004	2005	2205	-1	200	2	95	1.51
16605	2005	2005	2206	0	201	3	95	1.51
16606	2005	2005	2207	0	202	2	95	1.51
16607	2005	2005	2207	0	202	2	95	1.51
16608	2002	2002	2204	0	202	2	95	1.51
16609	2007	2006	2209	1	203	3	95	1.51
16610	2005	2005	2205	0	200	2	95	1.51
16611	2005	2005	2207	0	202	2	95	1.51
16612	2005	2005	2207	0	202	2	95	1.51
16613	2003	2002	2203	1	201	3	95	1.51
16614	2005	2005	2206	0	201	2	95	1.51
16615	2005	2005	2205	0	200	2	95	1.51
16616	2005	2005	2207	0	202	2	95	1.51
16617	2007	2006	2209	1	203	3	95	1.51
16618	2002	2002	2203	0	201	2	95	1.51
16619	2005	2005	2207	0	202	2	95	1.51
16620	2005	2005	2207	0	202	2	95	1.51
16621	2007	2006	2209	1	203	3	95	1.51
16622	2004	2005	2205	-1	200	2	95	1.51
16623	2004	2004	2204	0	200	2	95	1.51
16624	2003	2003	2205	0	202	2	95	1.51
16625	2005	2005	2210	0	205	3	95	1.51
16626	2005	2005	2207	0	202	2	95	1.51
16627	2005	2005	2205	0	200	2	95	1.51
16628	2005	2005	2207	0	202	2	95	1.51
16629	2001	2001	2203	0	202	2	95	1.51
16630	2005	2005	2210	0	205	3	95	1.51
16631	2005	2005	2207	0	202	2	95	1.51
16632	2005	2005	2207	0	202	2	95	1.51
16633	2006	2005	2205	1	200	2	95	1.51
16634	2003	2002	2205	1	203	3	95	1.51
16635	2005	2005	2207	0	202	2	95	1.51
16636	2005	2005	2205	0	200	2	95	1.51
16637	2005	2005	2207	0	202	2	95	1.51
16638	2007	2006	2209	1	203	3	95	1.51
16639	2004	2004	2206	0	202	2	95	1.51
16640	2002	2002	2202	0	200	2	95	1.51
16641	2005	2005	2207	0	202	2	95	1.51
16642	2007	2006	2209	1	203	3	95	1.51
16643	2005	2005	2207	0	202	2	95	1.51
16644	2005	2005	2207	0	202	2	95	1.51
16645	2001	2001	2203	0	202	2	95	1.51
16646	2007	2006	2209	1	203	3	95	1.51
16647	2005	2005	2207	0	202	2	95	1.51
16648	2005	2005	2207	0	202	2	95	1.51
16649	2005	2005	2207	0	202	2	95	1.51
16650	2001	2001	2203	0	202	2	95	1.51
16651	2005	2005	2205	0	200	2	95	1.51
16652	2005	2005	2207	0	202	2	95	1.51
16653	2005	2005	2205	0	200	2	95	1.51
16654	2005	2005	2207	0	202	2	95	1.51
16655	2007	2006	2207	1	201	3	95	1.51
16656	2003	2003	2203	0	200	2	95	1.51
16657	2005	2005	2207	0	202	2	95	1.51
16658	2005	2005	2207	0	202	2	95	1.51
16659	2007	2006	2209	1	203	3	95	1.51
16660	2005	2005	2207	0	202	2	95	1.51
16661	2001	2001	2203	0	202	2	95	1.51
16662	2005	2005	2205	0	200	2	95	1.51
16663	2007	2005	2208	2	203	3	95	1.51
16664	2005	2004	2202	1	198	2	95	1.51
16665	2005	2005	2207	0	202	2	95	1.51
16666	2001	2001	2203	0	202	2	95	1.51
16667	2007	2006	2209	1	203	3	95	1.51
16668	2005	2005	2207	0	202	2	95	1.51
16669	2005	2005	2207	0	202	2	95	1.51
16670	2005	2005	2207	0	202	2	95	1.51
16671	2006	2004	2207	2	203	3	95	1.51
16672	2003	2003	2205	0	202	2	95	1.51
16673	2005	2005	2207	0	202	2	95	1.51
16674	2005	2005	2207	0	202	2	95	1.51
16675	2005	2005	2207	0	202	2	95	1.51
16676	2005	2005	2208	0	203	3	95	1.51
16677	2001	2001	2203	0	202	2	95	1.51
16678	2005	2005	2207	0	202	2	95	1.51
16679	2005	2005	2207	0	202	2	95	1.51
16680	2007	2006	2207	1	201	3	95	1.51
16681	2005	2005	2206	0	201	2	95	1.51
16682	2001	2001	2203	0	202	2	95	1.51
16683	2005	2005	2205	0	200	2	95	1.51
16684	2007	2006	2209	1	203	3	95	1.51
16685	2005	2005	2207	0	202	2	95	1.51
16686	2004	2005	2205	-1	200	2	95	1.51
16687	2004	2004	2204	0	200	2	95	1.51
16688	2006	2005	2208	1	203	3	95	1.51
16689	2005	2005	2205	0	200	2	95	1.51
16690	2005	2005	2205	0	200	2	95	1.51
16691	2005	2005	2205	0	200	2	95	1.51
16692	2007	2006	2207	1	201	3	95	1.51
16693	2001	2001	2203	0	202	2	95	1.51
16694	2005	2005	2205	0	200	2	95	1.51
16695	2005	2005	2205	0	200	2	95	1.51
16696	2007	2006	2209	1	203	3	95	1.51
16697	2005	2005	2207	0	202	2	95	1.51
16698	2002	2001	2201	1	200	2	95	1.51
16699	2005	2005	2206	0	201	2	95	1.51
16700	2005	2005	2207	0	202	2	95	1.51
16701	2005	2005	2205	0	200	2	95	1.51
16702	2005	2005	2205	0	200	2	95	1.51
16703	2002	2002	2204	0	202	2	95	1.51
16704	2005	2005	2207	0	202	2	95	1.51
16705	2007	2006	2209	1	203	3	95	1.51
16706	2005	2005	2205	0	200	2	95	1.51
16707	2005	2005	2207	0	202	2	95	1.51
16708	2005	2005	2207	0	202	2	95	1.51
16709	2003	2002	2205	1	203	3	95	1.51
16710	2005	2004	2206	1	202	2	95	1.51
16711	2004	2004	2206	0	202	2	95	1.51
16712	2005	2005	2207	0	202	2	95	1.51
16713	2007	2006	2209	1	203	3	95	1.51
16714	2001	2001	2203	0	202	2	95	1.51
16715	2005	2005	2207	0	202	2	95	1.51
16716	2005	2005	2205	0	200	2	95	1.51
16717	2007	2006	2209	1	203	3	95	1.51
16718	2005	2005	2207	0	202	2	95	1.51
16719	2002	2002	2204	0	202	2	95	1.51
16720	2005	2004	2206	1	202	2	95	1.51
16721	2006	2006	2207	0	201	3	95	1.51
16722	2005	2004	2204	1	200	2	95	1.51
16723	2005	2005	2205	0	200	2	95	1.51
16724	2005	2005	2205	0	200	2	95	1.51
16725	2002	2002	2204	0	202	2	95	1.51
16726	2005	2005	2207	0	202	2	95	1.51
16727	2005	2005	2207	0	202	2	95	1.51
16728	2005	2005	2205	0	200	2	95	1.51
16729	2005	2005	2205	0	200	2	95	1.51
16730	2120	2002	2321	118	319	4	96	1.51
16731	2005	2005	2205	0	200	2	95	1.51
16732	2005	2005	2207	0	202	2	95	1.51
16733	2005	2005	2207	0	202	2	95	1.51
16734	2007	2006	2209	1	203	3	95	1.51
16735	2001	2001	2203	0	202	2	95	1.51
16736	2005	2005	2205	0	200	2	95	1.51
16737	2005	2005	2207	0	202	2	95	1.51
16738	2007	2006	2209	1	203	3	95	1.51
16739	2004	2005	2205	-1	200	2	95	1.51
16740	2004	2004	2205	0	201	2	95	1.51
16741	2004	2004	2204	0	200	2	95	1.51
16742	2007	2006	2209	1	203	3	95	1.51
16743	2005	2005	2205	0	200	2	95	1.51
16744	2005	2005	2207	0	202	2	95	1.51
16745	2005	2005	2207	0	202	2	95	1.51
16746	2003	2002	2205	1	203	3	95	1.51
16747	2005	2005	2205	0	200	2	95	1.51
16748	2005	2005	2207	0	202	2	95	1.51
16749	2005	2005	2207	0	202	2	95	1.51
16750	2005	2005	2207	0	202	2	95	1.51
16751	2001	2001	2201	0	200	2	95	1.51
16752	2005	2005	2207	0	202	2	95	1.51
16753	2005	2005	2207	0	202	2	95	1.51
16754	2005	2005	2205	0	200	2	95	1.51
16755	2007	2006	2209	1	203	3	95	1.51
16756	2004	2004	2204	0	200	2	95	1.51
16757	2004	2004	2204	0	200	2	95	1.51
16758	2005	2005	2207	0	202	2	95	1.51
16759	2007	2006	2207	1	201	3	95	1.51
16760	2005	2005	2205	0	200	2	95	1.51
16761	2005	2005	2205	0	200	2	95	1.51
16762	2001	2001	2202	0	201	2	95	1.51
16763	2007	2006	2207	1	201	3	95	1.51
16764	2005	2005	2207	0	202	2	95	1.51
16765	2005	2004	2206	1	202	2	95	1.51
16766	2004	2005	2205	-1	200	2	95	1.51
16767	2003	2002	2201	1	199	3	95	1.51
16768	2005	2005	2203	0	198	2	95	1.51
16769	2006	2005	2203	1	198	2	95	1.51
16770	2005	2005	2206	0	201	2	95	1.51
16771	2007	2005	2208	2	203	3	95	1.51
16772	2003	2003	2205	0	202	2	95	1.51
16773	2004	2004	2204	0	200	2	95	1.51
16774	2005	2005	2205	0	200	2	95	1.51
16775	2005	2005	2207	0	202	2	95	1.51
16776	2005	2005	2205	0	200	2	95	1.51
16777	2005	2005	2205	0	200	2	95	1.51
16778	2001	2001	2201	0	200	2	95	1.51
16779	2005	2005	2205	0	200	2	95	1.51
16780	2007	2006	2209	1	203	3	95	1.51
16781	2004	2004	2206	0	202	2	95	1.51
16782	2005	2005	2205	0	200	2	95	1.51
16783	2001	2001	2203	0	202	2	95	1.51
16784	2007	2006	2209	1	203	3	95	1.51
16785	2005	2005	2205	0	200	2	95	1.51
16786	2005	2005	2207	0	202	2	95	1.51
16787	2005	2005	2207	0	202	2	95	1.51
16788	2005	2004	2207	1	203	3	95	1.51
16789	2004	2004	2206	0	202	2	95	1.51
16790	2005	2005	2205	0	200	2	95	1.51
16791	2005	2004	2204	1	200	2	95	1.51
16792	2007	2006	2209	1	203	3	95	1.51
16793	2005	2005	2205	0	200	2	95	1.51
16794	2001	2001	2201	0	200	2	95	1.51
16795	2005	2005	2207	0	202	2	95	1.51
16796	2007	2006	2207	1	201	3	95	1.51
16797	2004	2005	2205	-1	200	2	95	1.51
16798	2005	2005	2205	0	200	2	95	1.51
16799	2002	2001	2199	1	198	2	95	1.51
16800	2005	2005	2207	0	202	2	95	1.51
16801	2005	2005	2207	0	202	2	95	1.51
16802	2006	2006	2204	0	198	2	95	1.51
16803	2005	2005	2207	0	202	2	95	1.51
16804	2003	2003	2204	0	201	2	95	1.51
16805	2007	2005	2208	2	203	3	95	1.51
16806	2005	2005	2207	0	202	2	95	1.51
16807	2005	2005	2205	0	200	2	95	1.51
16808	2005	2005	2205	0	200	2	95	1.51
16809	2007	2006	2207	1	201	3	95	1.51
16810	2002	2002	2202	0	200	2	95	1.51
16811	2005	2005	2205	0	200	2	95	1.51
16812	2005	2005	2207	0	202	2	95	1.51
16813	2007	2006	2207	1	201	3	95	1.51
16814	2005	2005	2205	0	200	2	95	1.51
16815	2002	2001	2201	1	200	2	95	1.51
16816	2005	2005	2207	0	202	2	95	1.51
16817	2007	2006	2209	1	203	3	95	1.51
16818	2005	2005	2207	0	202	2	95	1.51
16819	2005	2005	2207	0	202	2	95	1.51
16820	2001	2001	2203	0	202	2	95	1.51
16821	2007	2006	2209	1	203	3	95	1.51
16822	2005	2005	2207	0	202	2	95	1.51
16823	2005	2005	2207	0	202	2	95	1.51
16824	2005	2005	2207	0	202	2	95	1.51
16825	2004	2004	2204	0	200	2	95	1.51
16826	2004	2004	2204	0	200	2	95	1.51
16827	2005	2005	2205	0	200	2	95	1.51
16828	2005	2005	2207	0	202	2	95	1.51
16829	2005	2005	2205	0	200	2	95	1.51
16830	2007	2006	2209	1	203	3	95	1.51
16831	2001	2002	2200	-1	198	2	95	1.51
16832	2005	2005	2207	0	202	2	95	1.51
16833	2005	2005	2205	0	200	2	95	1.51
16834	2007	2006	2209	1	203	3	95	1.51
16835	2005	2005	2205	0	200	2	95	1.51
16836	2001	2001	2202	0	201	2	95	1.51
16837	2005	2005	2207	0	202	2	95	1.51
16838	2007	2006	2209	1	203	3	95	1.51
16839	2005	2005	2206	0	201	2	95	1.51
16840	2005	2005	2207	0	202	2	95	1.51
16841	2002	2002	2204	0	202	2	95	1.51
16842	2007	2006	2209	1	203	3	95	1.51
16843	2005	2005	2207	0	202	2	95	1.51
16844	2005	2005	2205	0	200	2	95	1.51
16845	2005	2005	2207	0	202	2	95	1.51
16846	2007	2006	2207	1	201	3	95	1.51
16847	2002	2002	2204	0	202	2	95	1.51
16848	2005	2005	2207	0	202	2	95	1.51
16849	2005	2005	2207	0	202	2	95	1.51
16850	2005	2005	2205	0	200	2	95	1.51
16851	2005	2005	2207	0	202	2	95	1.51
16852	2001	2001	2203	0	202	2	95	1.51
16853	2005	2005	2207	0	202	2	95	1.51
16854	2005	2005	2205	0	200	2	95	1.51
16855	2007	2006	2207	1	201	3	95	1.51
16856	2005	2005	2207	0	202	2	95	1.51
16857	2001	2001	2203	0	202	2	95	1.51
16858	2005	2005	2207	0	202	2	95	1.51
16859	2007	2006	2209	1	203	3	95	1.51
16860	2005	2005	2207	0	202	2	95	1.51
16861	2005	2005	2207	0	202	2	95	1.51
16862	2002	2002	2202	0	200	2	95	1.51
16863	2007	2006	2207	1	201	3	95	1.51
16864	2005	2005	2207	0	202	2	95	1.51
16865	2005	2005	2207	0	202	2	95	1.51
16866	2005	2005	2207	0	202	2	95	1.51
16867	2006	2005	2208	1	203	3	95	1.51
16868	2003	2003	2205	0	202	2	95	1.51
16869	2005	2005	2205	0	200	2	95	1.51
16870	2005	2004	2204	1	200	2	95	1.51
16871	2007	2006	2209	1	203	3	95	1.51
16872	2005	2005	2205	0	200	2	95	1.51
16873	2001	2001	2203	0	202	2	95	1.51
16874	2005	2005	2207	0	202	2	95	1.51
16875	2007	2006	2209	1	203	3	95	1.51
16876	2005	2005	2203	0	198	2	95	1.51
16877	2005	2005	2207	0	202	2	95	1.51
16878	2001	2001	2201	0	200	2	95	1.51
16879	2005	2005	2205	0	200	2	95	1.51
16880	2005	2005	2205	0	200	2	95	1.51
16881	2005	2005	2207	0	202	2	95	1.51
16882	2005	2005	2207	0	202	2	95	1.51
16883	2001	2001	2203	0	202	2	95	1.51
16884	2007	2006	2209	1	203	3	95	1.51
16885	2005	2005	2207	0	202	2	95	1.51
16886	2005	2005	2207	0	202	2	95	1.51
16887	2005	2005	2207	0	202	2	95	1.51
16888	2005	2005	2206	0	201	3	95	1.51
16889	2004	2005	2203	-1	198	2	95	1.51
16890	2005	2004	2204	1	200	2	95	1.51
16891	2004	2005	2205	-1	200	2	95	1.51
16892	2006	2006	2207	0	201	3	95	1.51
16893	2005	2005	2207	0	202	2	95	1.51
16894	2002	2001	2203	1	202	2	95	1.51
16895	2005	2005	2205	0	200	2	95	1.51
16896	2007	2006	2209	1	203	3	95	1.51
16897	2005	2005	2207	0	202	2	95	1.51
16898	2005	2005	2205	0	200	2	95	1.51
16899	2001	2001	2203	0	202	2	95	1.51
16900	2007	2006	2209	1	203	3	95	1.51
16901	2005	2005	2205	0	200	2	95	1.51
16902	2005	2005	2205	0	200	2	95	1.51
16903	2005	2005	2205	0	200	2	95	1.51
16904	2002	2002	2202	0	200	2	95	1.51
16905	2005	2005	2205	0	200	2	95	1.51
16906	2005	2005	2205	0	200	2	95	1.51
16907	2005	2005	2207	0	202	2	95	1.51
16908	2005	2005	2207	0	202	2	95	1.51
16909	2007	2006	2207	1	201	3	95	1.51
16910	2003	2003	2205	0	202	2	95	1.51
16911	2005	2005	2207	0	202	2	95	1.51
16912	2005	2005	2207	0	202	2	95	1.51
16913	2007	2006	2209	1	203	3	95	1.51
16914	2005	2005	2207	0	202	2	95	1.51
16915	2001	2001	2203	0	202	2	95	1.51
16916	2005	2005	2205	0	200	2	95	1.51
16917	2007	2006	2209	1	203	3	95	1.51
16918	2005	2005	2207	0	202	2	95	1.51
16919	2005	2005	2205	0	200	2	95	1.51
16920	2001	2000	2202	1	202	2	95	1.51
16921	2007	2006	2209	1	203	3	95	1.51
16922	2005	2005	2207	0	202	2	95	1.51
16923	2005	2005	2205	0	200	2	95	1.51
16924	2005	2005	2207	0	202	2	95	1.51
16925	2004	2003	2206	1	203	3	95	1.51
16926	2004	2004	2206	0	202	2	95	1.51
16927	2005	2005	2205	0	200	2	95	1.51
16928	2005	2005	2205	0	200	2	95	1.51
16929	2005	2005	2205	0	200	2	95	1.51
16930	2005	2005	2205	0	200	2	95	1.51
16931	2003	2003	2203	0	200	2	95	1.51
16932	2006	2005	2205	1	200	2	95	1.51
16933	2005	2005	2206	0	201	2	95	1.51
16934	2007	2006	2209	1	203	3	95	1.51
16935	2005	2005	2207	0	202	2	95	1.51
16936	2001	2001	2203	0	202	2	95	1.51
16937	2005	2005	2207	0	202	2	95	1.51
16938	2007	2006	2209	1	203	3	95	1.51
16939	2005	2005	2207	0	202	2	95	1.51
16940	2005	2005	2207	0	202	2	95	1.51
16941	2001	2001	2202	0	201	2	95	1.51
16942	2007	2006	2207	1	201	3	95	1.51
16943	2005	2005	2205	0	200	2	95	1.51
16944	2005	2005	2207	0	202	2	95	1.51
16945	2005	2005	2207	0	202	2	95	1.51
16946	2006	2005	2206	1	201	3	95	1.51
16947	2004	2004	2204	0	200	2	95	1.51
16948	2005	2005	2205	0	200	2	95	1.51
16949	2005	2005	2207	0	202	2	95	1.51
16950	2007	2006	2209	1	203	3	95	1.51
16951	2005	2005	2207	0	202	2	95	1.51
16952	2001	2001	2203	0	202	2	95	1.51
16953	2005	2005	2207	0	202	2	95	1.51
16954	2005	2005	2207	0	202	2	95	1.51
16955	2005	2005	2207	0	202	2	95	1.51
16956	2005	2005	2207	0	202	2	95	1.51
16957	2001	2001	2203	0	202	2	95	1.51
16958	2005	2005	2207	0	202	2	95	1.51
16959	2007	2006	2209	1	203	3	95	1.51
16960	2005	2005	2207	0	202	2	95	1.51
16961	2005	2005	2207	0	202	2	95	1.51
16962	2002	2002	2204	0	202	2	95	1.51
16963	2007	2006	2209	1	203	3	95	1.51
16964	2005	2005	2207	0	202	2	95	1.51
16965	2005	2005	2205	0	200	2	95	1.51
16966	2005	2005	2207	0	202	2	95	1.51
16967	2007	2006	2209	1	203	3	95	1.51
16968	2003	2003	2205	0	202	2	95	1.51
16969	2005	2005	2207	0	202	2	95	1.51
16970	2005	2005	2205	0	200	2	95	1.51
16971	2007	2006	2209	1	203	3	95	1.51
16972	2005	2005	2207	0	202	2	95	1.51
16973	2001	2001	2203	0	202	2	95	1.51
16974	2005	2005	2207	0	202	2	95	1.51
16975	2007	2006	2209	1	203	3	95	1.51
16976	2005	2005	2207	0	202	2	95	1.51
16977	2005	2005	2207	0	202	2	95	1.51
16978	2001	2001	2203	0	202	2	95	1.51
16979	2005	2005	2207	0	202	2	95	1.51
16980	2007	2006	2209	1	203	3	95	1.51
16981	2005	2005	2207	0	202	2	95	1.51
16982	2005	2005	2207	0	202	2	95	1.51
16983	2003	2003	2205	0	202	2	95	1.51
16984	2006	2005	2208	1	203	3	95	1.51
16985	2005	2005	2203	0	198	2	95	1.51
16986	2005	2005	2205	0	200	2	95	1.51
16987	2005	2005	2207	0	202	2	95	1.51
16988	2007	2006	2207	1	201	3	95	1.51
16989	2001	2001	2203	0	202	2	95	1.51
16990	2005	2005	2207	0	202	2	95	1.51
16991	2005	2005	2207	0	202	2	95	1.51
16992	2007	2006	2209	1	203	3	95	1.51
16993	2005	2005	2207	0	202	2	95	1.51
16994	2001	2001	2201	0	200	2	95	1.51
16995	2005	2005	2207	0	202	2	95	1.51
16996	2007	2006	2207	1	201	3	95	1.51
16997	2005	2005	2207	0	202	2	95	1.51
16998	2005	2005	2207	0	202	2	95	1.51
16999	2002	2002	2202	0	200	2	95	1.51
17000	2007	2005	2208	2	203	3	95	1.51
17001	2005	2005	2205	0	200	2	95	1.51
17002	2005	2005	2205	0	200	2	95	1.51
17003	2005	2005	2205	0	200	2	95	1.51
17004	2004	2004	2204	0	200	2	95	1.51
17005	2003	2003	2206	0	203	3	95	1.51
17006	2005	2005	2205	0	200	2	95	1.51
17007	2005	2005	2205	0	200	2	95	1.51
17008	2005	2005	2205	0	200	2	95	1.51
17009	2007	2006	2209	1	203	3	95	1.51
17010	2001	2001	2203	0	202	2	95	1.51
17011	2004	2005	2205	-1	200	2	95	1.51
17012	2005	2005	2207	0	202	2	95	1.51
17013	2007	2006	2208	1	202	3	95	1.51
17014	2005	2005	2205	0	200	2	95	1.51
17015	2001	2001	2203	0	202	2	95	1.51
17016	2005	2005	2205	0	200	2	95	1.51
17017	2007	2006	2207	1	201	3	95	1.51
17018	2005	2005	2207	0	202	2	95	1.51
17019	2005	2005	2207	0	202	2	95	1.51
17020	2003	2003	2205	0	202	2	95	1.51
17021	2007	2005	2208	2	203	3	95	1.51
17022	2005	2005	2207	0	202	2	95	1.51
17023	2005	2005	2205	0	200	2	95	1.51
17024	2005	2005	2206	0	201	2	95	1.51
17025	2005	2005	2207	0	202	2	95	1.51
17026	2002	2002	2204	0	202	2	95	1.51
17027	2005	2005	2207	0	202	2	95	1.51
17028	2005	2005	2207	0	202	2	95	1.51
17029	2005	2004	2204	1	200	2	95	1.51
17030	2007	2005	2206	2	201	3	95	1.51
17031	2001	2000	2202	1	202	2	95	1.51
17032	2005	2005	2205	0	200	2	95	1.51
17033	2005	2005	2207	0	202	2	95	1.51
17034	2007	2006	2209	1	203	3	95	1.51
17035	2005	2005	2207	0	202	2	95	1.51
17036	2002	2002	2200	0	198	2	95	1.51
17037	2005	2005	2207	0	202	2	95	1.51
17038	2007	2006	2209	1	203	3	95	1.51
17039	2005	2005	2205	0	200	2	95	1.51
17040	2005	2005	2207	0	202	2	95	1.51
17041	2004	2004	2204	0	200	2	95	1.51
17042	2006	2005	2204	1	199	3	95	1.51
17043	2005	2005	2207	0	202	2	95	1.51
17044	2005	2005	2205	0	200	2	95	1.51
17045	2005	2005	2207	0	202	2	95	1.51
17046	2007	2006	2207	1	201	3	95	1.51
17047	2001	2001	2203	0	202	2	95	1.51
17048	2005	2005	2205	0	200	2	95	1.51
17049	2005	2004	2206	1	202	2	95	1.51
17050	2007	2006	2209	1	203	3	95	1.51
17051	2005	2005	2207	0	202	2	95	1.51
17052	2001	2001	2203	0	202	2	95	1.51
17053	2005	2005	2207	0	202	2	95	1.51
17054	2005	2005	2207	0	202	2	95	1.51
17055	2005	2005	2208	0	203	3	95	1.51
17056	2005	2005	2207	0	202	2	95	1.51
17057	2002	2002	2202	0	200	2	95	1.51
17058	2005	2005	2207	0	202	2	95	1.51
17059	2007	2006	2209	1	203	3	95	1.51
17060	2005	2005	2207	0	202	2	95	1.51
17061	2005	2005	2207	0	202	2	95	1.51
17062	2005	2004	2206	1	202	2	95	1.51
17063	2005	2004	2207	1	203	3	95	1.51
17064	2005	2005	2205	0	200	2	95	1.51
17065	2005	2005	2205	0	200	2	95	1.51
17066	2005	2005	2207	0	202	2	95	1.51
17067	2007	2006	2209	1	203	3	95	1.51
